id,category,text
17709,군대,군대 간 친구 들 전화
17710,군대,난 남사 친 없어서
17711,군대,거의 하루 한 통 정도 받는 거 같아
17712,군대,요즘 군대 에서 폰 된다며
17713,군대,군대 에서 폰 사용 하다니 대박 이다
17714,군대,안 덕 더 편해진 거 같데
17715,군대,둘 은 무슨 사이
17716,군대,걍 학교 친구 사이
17717,군대,넷플릭스 보고 그런다던데
17718,군대,군대 에서 폰 쓰는 거 신기하다 영통
17719,군대,넷플릭스 본다고
17720,군대,상사 머 라 안 해
17721,군대,영통 은 얼굴 나오면 안 돼서 불가능하데
17722,군대,그게 남사 친 아냐
17723,군대,군대 가면 연락 해라
17724,군대,학교 친구 로 선 긋고 싶나 봐
17725,군대,군대 보안
17726,군대,군대 가서 힘들다는 얘기 많이 들었어
17727,군대,계급 장이 랑 부대마크 노출 되면 절대 안된데
17728,군대,군대 에서 주 특기 뭐 였어
17729,군대,주 특기
17730,군대,그게 머
17731,군대,난 행정 였어
17732,군대,우리 빤 운전 병
17733,군대,행정 이구나 먼가 머리 좋은 건가
17734,군대,운전 병 좋지 운전 잘해야 해
17735,군대,각자 의 맡은 바 그런 거
17736,군대,그런 거 아닌가 군대 전혀 모르겠네
17737,군대,각자 맡은 역할 이야
17738,군대,행정 병 은 똑똑해야 할 거 같 애
17739,군대,그니까 나도 먼가 그런 느낌 들어
17740,군대,행정 은 잡일 해
17741,군대,군대 에서 폰 썼어
17742,군대,각자 역할 있는 것 신기해
17743,군대,난 못 썼어
17744,군대,요즘 은 폰 쓰던데
17745,군대,폰 쓰는 거 좋아졌어
17746,군대,요즘 은 쓰게 해준다고 하더라 구
17747,군대,공군 더 복무 기간 긴거지
17748,군대,군대 빽 서서 좋은 곳 배치 받는 게 극혐 이야
17749,군대,요즘 군 인들 보면 뭔가 안쓰러워
17750,군대,들 육군 이었던 거야
17751,군대,난 의무 경찰 이었어
17752,군대,난 해병대 가고 싶었는데 못 갔어
17753,군대,의경 은 의경 이지
17754,군대,육군 아니구
17755,군대,해병대 정도 나와줘야지
17756,군대,좋은 거 같고
17757,군대,해병대 간지 유디티 간지
17758,군대,요즘 군대 당나라 군대 물 군대
17759,군대,아니면 공익 최고 지 않을까
17760,군대,강철 부대 본 사람 있니
17761,군대,우리 동네 특공대
17762,군대,그런 말 하지마
17763,군대,군대 위상 조금 없어졌지만
17764,군대,공익 은 당첨 되는 거니
17765,군대,상근 보통 라고 부르더라
17766,군대,강철 부대 유튜브 로 조금씩 봤어
17767,군대,사천 공군 갈 줄 알았어
17768,군대,유명하잖아 사천 공군
17769,군대,공군 갈 때 사천 으로 갈 거 라고 생각 했던 거야
17770,군대,공군 은 좋아
17771,군대,어디
17772,군대,해병대 왜 도전 안 했어
17773,군대,공군 탐방 가고 싶어
17774,군대,좋잖아 완전
17775,군대,특전사 세상 간지긴 해
17776,군대,해병대 솔직히
17777,군대,무서웠어
17778,군대,특전사 도전 해보지
17779,군대,너무 빡세 잖아 해병대
17780,군대,해병대 왜 무서웡
17781,군대,그래서 공군 지원 했어
17782,군대,공군 은 복무 기간 길지 않냐
17783,군대,훈련 엄청 빡세 더 라 구
17784,군대,짧게 끝나는 게 낫 지
17785,군대,공군 더 좋더라 구
17786,군대,군대 갈래
17787,군대,왜
17788,군대,갑자기
17789,군대,엄청 힘들어
17790,군대,찬성 이야
17791,군대,군대 가면 면회 와줄래
17792,군대,사회 보다 군대 더 편할 수도
17793,군대,면회 보도록 할게
17794,군대,편지 좀 써줘
17795,군대,면회 당 연 가야 지
17796,군대,강원도 라면 생각 해볼게 다시
17797,군대,처갓집 양념 치킨 사서
17798,군대,면회 안 가면 서러워서 못 살아
17799,군대,막국수 맛있는데 강원도
17800,군대,사천 공군 가려구
17801,군대,가서 맛있는 음식 있고 간식 있어
17802,군대,사 천 공군 면 가깝네
17803,군대,가깝지
17804,군대,꼭 면회
17805,군대,집 최고 군대 보다
17806,군대,공군 면 활주로 눈 엄청 치운다던데
17807,군대,군생활 은 어떻게 하는 거야
17808,군대,뭐 눈 딱 감고 하다 보면 지나있다
17809,군대,정말 경험 안 해봤지만 경험 하기 싫오
17810,군대,평생 안 하면 좋지
17811,군대,정말 평생 하지 않을 테
17812,군대,요새 사건 사고 잘 나오는 것 같다
17813,군대,그러니까 아까도 뉴스 보 니까 뭐 쉬쉬 했던데
17814,군대,예전 보다는 사건 잘 알려져서 다행 면서 참 그렇다
17815,군대,오빠 때 이런 거 없었 낭
17816,군대,있었지 없었고 우리 탈영 하는 놈 있었고 뭐
17817,군대,대박 탈영 하는 사람 있구나
17818,군대,약간 관심병사 있고 뭐 그랬지
17819,군대,있기는 있네 허
17820,군대,약간 게이 인 친구 있었고
17821,군대,으악 사회 의 축소 판이
17822,군대,맞다 작은 사회 지 뭐
17823,군대,취업 안 되면 다시 군대 갈까
17824,군대,다시 갈 수 있어
17825,군대,다시 갈 수 있는데 내 보다 밑 인 얘 들 내 보다 위 됐네
17826,군대,그러면 좀 진지하게 생각 해봐야 겠는데
17827,군대,그게 빡치는 거 알제
17828,군대,알 지 못 참지 절대
17829,군대,사회 있어야지
17830,군대,넘나리 힘든 청추닝 에요
17831,군대,청춘 정말 언제 끝나나
17832,군대,밑 에서는 겁나 치고 올라오고 빡센 세대 태어나서
17833,군대,그러니까 밑 얘 들 은 스펙 왜 그렇게 좋냐
17834,군대,그러니까 말 이야 우리 땐 대학생 때 놀았는데
17835,군대,대학교 무조건 노 거 아니라
17836,군대,요즘 은 고딩 때 부터 스펙 만들어서 올라오더라
17837,군대,그러니까 상대 되나
17838,군대,거 넘 한 거 아니오 정말 우린 첨부 터 취업 절벽 이었는데
17839,군대,안 되면 군대 다시 가지 뭐
17840,군대,그러면 누나 어떻게
17841,군대,이제 기다리라 캐야지
17842,군대,누나 기다릴 수 있을까요
17843,군대,글체 뭐라고 하겠다 얼른 취업 해야지
17844,군대,형 워낙 잘 하시니 기다릴 수도 있어요
17845,군대,그럴까 또 의 계획 브리핑 해야겠군
17846,군대,계획 브리핑 자주 하시나요
17847,군대,옹 생각날 때 마다 하는 중
17848,군대,그것 정성 이네 요
17849,군대,항상 신뢰 를 줘야지
17850,군대,브리핑 잘 먹히는 편 인가요
17851,군대,반 반 이야 혼날 때 있고
17852,군대,혼난다니 혼나는 경우 뭐 죠
17853,군대,뭔가 현실 성 없었나 봐
17854,군대,그럴 수 있죠 여자 또 그런 거 에도 신경 쓰니까
17855,군대,우선 못 하겠네
17856,군대,이제 전역 하고 복학 들 했지
17857,군대,난 벌써 예비군 년 차라 구 후훗
17858,군대,난 년 차야 보다 후임 이네
17859,군대,겁나 웃기 저 안 가는 입장 이라 존경 합니다 행 님 더
17860,군대,다른 중대 아저씨 라 하는 마당 후임 이라니 너무한 거 아니냐
17861,군대,야야 육군 이야 공군 이야 해병 이야
17862,군대,저 민간인 인데 꼽 사리 가능한가요
17863,군대,승진 군단 통신병 입니다 잘 부탁 드립니다
17864,군대,난 운전 병 이었는데 베스트 드라이버
17865,군대,우리 오빠 운전 병 이었는데 일반 차보 훨씬 무겁다던데 운전 하기
17866,군대,장비 점검 하다 차량 시동 걸어 봤는데 핸들 엄청 묵직함 대단하다
17867,군대,통신병 은 뭐 하냐 보통 난 운전 한다 치고
17868,군대,나도 껴 달라 고 우리 오빠 운전 병 이었다니까 나도 것 저 것 들어 봤어
17869,군대,통신병 행군 할 때 더듬이 달린 철 가방 들고 염 없이 걷기
17870,군대,더듬이 왜 달려 있냐
17871,군대,통신 하려면 안테나 달려 있어야지
17872,군대,아마 오빠 보다 나이 더 많을걸 년생 이었던 거 같다
17873,군대,더듬이 가방 무겁나
17874,군대,무겁겠지 군대 물건 들 엄청 오래 쓰지 않아
17875,군대,그치 수통 물 채워 놨는데 안 곰팡이 피어있고 그랬어
17876,군대,윽 먹으면 병 걸릴 거 같아서 안 마셔
17877,군대,나도 봤어 수통 에서 오줌 냄새 같은 거 난다며
17878,군대,그렇 기도 하고 저번 군대 에서 족구 하다가 고라니 발견 해서 잡으러 뛰어다니고 그랬어
17879,군대,잡아서 뭐 하게 구워 먹냐
17880,군대,아니야 난 무조건 군대 갈 줄 알았어 내 보낼 거 였거든
17881,군대,군인 생각 했었어
17882,군대,잘 어울려 지금 이라도 군대 가라
17883,군대,그건 안 돼 이미 돌이킬 수 없는 강 건넜어
17884,군대,아니야 그건 착각 이야 지금 이라도 군대 가라 제발 국가 적 손실 이야
17885,군대,난 봉사 희생 정신 으로 열심히 환자 돌볼게
17886,군대,군대 가서 간호사 해
17887,군대,제발 군대 가라 사회 있으면 내 언제 죽을까 걱정 돼
17888,군대,내 군대 가도 안 맞을거라는 보장 있니
17889,군대,휴가 나오는 날 맞춰서 난 피신 있는 거지
17890,군대,직업 군인 은 출퇴근 가능하잖아 언제 든지 볼 수 있어 우리
17891,군대,싫다 어떻 게 를 가둬 두고 싶은데
17892,군대,그럴 순 없어 난 자유 의 몸 이라
17893,군대,를 최 전방 가둬 두고 싶은 내 맘 국가 왜 몰라줄까 속상하다
17894,군대,얼척 날 왜 이렇게 가두려고 해 이미 갇혀 있고만
17895,군대,남동생 있지 않아 이제 군대 갈 나이 됐던 것 같은데
17896,군대,내년 간다 깔깔
17897,군대,우린 군대 안 가니까 시간 일 하고 돈 이라도 번 거 감사해야지 뭐
17898,군대,투덜 그만
17899,군대,뭐
17900,군대,하긴 군 인들 보면 짠 함
17901,군대,머리 왜 미는지 모르겠다
17902,군대,머리 왜 미는지 아는 사람
17903,군대,한번 생각 안 해봄
17904,군대,머리 감는 시간 줄일라고 그런 거 아님
17905,군대,미쳤나 봐
17906,군대,고작 그런 이유
17907,군대,그니까 뭔가 그런 외모 신경 쓰고 이러면 사기 떨어져서 그런 건가
17908,군대,런가
17909,군대,머리 소중하게 생각 하는 거 보면 마음 아파 죽겠음
17910,군대,짧은 머리 를 어떻 게 스타 일링 하더라
17911,군대,군 인들 휴가 나온 거 보면 들 짧은 머리 왁스 라도 바르고 그러던데
17912,군대,모자 없으면 어디 다니지도 않더라
17913,군대,모자 쓴 게 더 군인 같음
17914,군대,군인 은 모자 쓴 게 국룰 이지
17915,군대,왁스 바르고 머리 자르던데 자를 머리 있나
17916,군대,안쓰러 움
17917,군대,군 인들 하나 부터 열 까지 안쓰러워
17918,군대,그니까 무사히 돌아와만 줘도 감사해
17919,군대,나도 그래서 동생 군대 보낼 때 오들오들 떨었어
17920,군대,군 인들 몸 건강히 전역 하는 게 이기는 거란 말 듣고 속상했음
17921,군대,우리 동생 어제 돌아 왔는데 안심 임
17922,군대,군대 갔어 동생
17923,군대,쟤 친구 아니다 스파이
17924,군대,어제 전역 함
17925,군대,웅웅 맞음
17926,군대,동생 있는지도 몰랐잖아
17927,군대,쓰레기
17928,군대,야야 조용히 해
17929,군대,모를 수도 있지
17930,군대,동생 있는지 모를 수도 있 찌
17931,군대,쓰레긴 거 몰랐잖아
17932,군대,그니까 사람 은 오래 봐야 해
17933,군대,우리 군대 가면 어떡하냐
17934,군대,얌 공군 찌질
17935,군대,하늘 지키는 가장 높은 힘 공군
17936,군대,강철 부대 봤 제
17937,군대,강철 부대 개 재밌지
17938,군대,내 친구 남편 중 만 민방위 얌
17939,군대,짬 안되네 다른 애 들 은
17940,군대,조금 부끄러 웡 들 아직 예비군 이래
17941,군대,민방위 한 번 못 가봄
17942,군대,조금 늙은 아이 재
17943,군대,코로나 때메 회사 째고 해야 되는데
17944,군대,민방위 강의 열심히 안 듣고
17945,군대,들어줘서 고마워
17946,군대,그니까 하면 회사 안 가지
17947,군대,반나절 째는 거임
17948,군대,회사 안 가는 건 좀 꿀이넹
17949,군대,그니까 빨리 코로나 끝나길
17950,군대,남편 님 은 군대 다녀 오셨니
17951,군대,우리 이는 군대 갔다 왔 제 상남자
17952,군대,어디 다녀 오셨어 이야
17953,군대,애칭 이야 몰라 어딘 지는
17954,군대,관심 없군
17955,군대,우리 오빠 광주 있었 뎅
17956,군대,씨 광주 있었다고
17957,군대,집 앞 분 거리 공군 부대 놔두고 광주 까지 가심
17958,군대,맞다 그때 말 해주셨지
17959,군대,집 이랑 가까운 곳 더 라
17960,군대,맞어 우리 집 에서 한 분 정도 가면 돼
17961,군대,우린 진주 가는 버스 에서 아무래도 몇 번 만났을 듯
17962,군대,천생연분 부부 연 였네
17963,군대,그랬을지도 모르겠다
17964,군대,시기 학교 다닐 때 그때 더 라 구
17965,군대,니 말 대로 마주쳤을 수도
17966,군대,버스 잘 없어서 만났을 듯
17967,군대,진주 가는 버스 몇 대 없 게 거기 사람 일 거얔
17968,군대,이번 추석 할머니 집 가나
17969,군대,난 안 가고 엄마 아빠 만 갈 듯 니
17970,군대,난 이번 추석 당일 말고 전날 다녀 올라고
17971,군대,추석 이라서 오랜 만 사촌 들 보겠네
17972,군대,군대 간 사촌 동생 휴가 나온다 길래 맛있는 거 사 줄라 고
17973,군대,명절 군대 보통 뭐 하지
17974,군대,훈련 없어서 하루 종일 쉰다던 거 같던데
17975,군대,군대 솔직히 명절 에는 쉬 게 해줘라
17976,군대,니깐 치킨 이런 거도 사 줄라
17977,군대,우리 둘 안 가봐서 모르겠네
17978,군대,알 방법 없네
17979,군대,사촌 동생 만나면 니 한번 물어봐 줘
17980,군대,만나면 용돈 좀 쥐어줘야겠다 내 돈
17981,군대,니 사촌 동생 이랑 엄청 친하나 보네 신기하노
17982,군대,어렸을 때 비슷한 동네 살았어 가지구 친한 편이 지
17983,군대,그러면 어릴 때 부터 친했겠 넴 신기함
17984,군대,그치 빨리 추석 왔으면 좋겠다 애 들 보고 싶어
17985,군대,니 봤나 논산 주민 들 민원 넣은 거
17986,군대,논산 거기 육군 훈련소 있는 곳 아님
17987,군대,거기 맞음
17988,군대,군 인들 폰 못 쓰게 하라 고 민원 넣었대
17989,군대,왜 논산 면 군 인들 때문 먹고 살잖아
17990,군대,이해 안 되 제
17991,군대,폰 쓰니까 놀러 를 안 나온대
17992,군대,대박 소름 끼치게 기적 인 사람 들 이네
17993,군대,맞 제 나도 보고 좀 충격 받았음
17994,군대,사실 군 부대 앞 있는 음식점 바가지 엄청 씌우잖아
17995,군대,그니까 그걸 감수 하고 군인 들 여태껏 먹어줬는데
